id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
115845,UCSB,IZC,,PreservedSpecimen,96d773d9-2587-4e08-ad31-f989bdf47bc2,UCSB-IZC00018275,,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Sciaridae,3539,,,,,,Rachel Behm,2019,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,Female,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,2/14/2019 11:38,,1,urn:uuid:96d773d9-2587-4e08-ad31-f989bdf47bc2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115845
115846,UCSB,IZC,,PreservedSpecimen,f55476f2-3720-4149-8b27-dc29e65797c7,UCSB-IZC00018276,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:f55476f2-3720-4149-8b27-dc29e65797c7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115846
115847,UCSB,IZC,,PreservedSpecimen,13816997-775f-4b3e-9689-11557c8c5701,UCSB-IZC00018277,,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Sciaridae,3539,,,,,,Rachel Behm,2019,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,Male,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,2/14/2019 11:35,,1,urn:uuid:13816997-775f-4b3e-9689-11557c8c5701,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115847
115848,UCSB,IZC,,PreservedSpecimen,ae438120-6c89-46e7-b1c2-401681381d2d,UCSB-IZC00018278,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:ae438120-6c89-46e7-b1c2-401681381d2d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115848
115849,UCSB,IZC,,PreservedSpecimen,34588a0e-18c2-41f3-8b17-0c0a6b4b5a4c,UCSB-IZC00018279,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:34588a0e-18c2-41f3-8b17-0c0a6b4b5a4c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115849
115850,UCSB,IZC,,PreservedSpecimen,5f66a884-67cf-4dfe-96a0-d5aa2a84f0f1,UCSB-IZC00018280,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:5f66a884-67cf-4dfe-96a0-d5aa2a84f0f1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115850
115851,UCSB,IZC,,PreservedSpecimen,921eea44-107f-4b60-a36c-9a7165745906,UCSB-IZC00018281,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:921eea44-107f-4b60-a36c-9a7165745906,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115851
115852,UCSB,IZC,,PreservedSpecimen,5a78eef0-6be3-4460-ae5e-17c7d966dbdf,UCSB-IZC00018282,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:5a78eef0-6be3-4460-ae5e-17c7d966dbdf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115852
115853,UCSB,IZC,,PreservedSpecimen,f253b88f-91be-4941-85d7-cf26cc638e11,UCSB-IZC00018283,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:f253b88f-91be-4941-85d7-cf26cc638e11,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115853
115854,UCSB,IZC,,PreservedSpecimen,f0dabc8d-af25-4428-a482-89a58179a5df,UCSB-IZC00018284,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:f0dabc8d-af25-4428-a482-89a58179a5df,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115854
115855,UCSB,IZC,,PreservedSpecimen,bdf03964-cd53-4ae8-a160-104ac6547670,UCSB-IZC00018285,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:bdf03964-cd53-4ae8-a160-104ac6547670,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115855
115856,UCSB,IZC,,PreservedSpecimen,58e3ba5a-92bf-4faa-bc7d-2ec606c1c859,UCSB-IZC00018286,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:58e3ba5a-92bf-4faa-bc7d-2ec606c1c859,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115856
115857,UCSB,IZC,,PreservedSpecimen,3be6b080-80d4-4f6c-a0f1-346d123a7a6b,UCSB-IZC00018287,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:3be6b080-80d4-4f6c-a0f1-346d123a7a6b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115857
115858,UCSB,IZC,,PreservedSpecimen,fe1a407c-a804-4951-b8e1-c3ad600df0f6,UCSB-IZC00018288,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:fe1a407c-a804-4951-b8e1-c3ad600df0f6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115858
115859,UCSB,IZC,,PreservedSpecimen,fe7c3257-5187-4874-83de-77610b918c4d,UCSB-IZC00018289,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:fe7c3257-5187-4874-83de-77610b918c4d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115859
115860,UCSB,IZC,,PreservedSpecimen,100369de-5206-4704-957a-a4cdf34c8adc,UCSB-IZC00018290,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:100369de-5206-4704-957a-a4cdf34c8adc,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115860
115861,UCSB,IZC,,PreservedSpecimen,15890f36-2c25-4337-a409-70a364c54b55,UCSB-IZC00018291,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:15890f36-2c25-4337-a409-70a364c54b55,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115861
115862,UCSB,IZC,,PreservedSpecimen,fa687927-8b73-42ff-a077-50417a8a8723,UCSB-IZC00018292,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:fa687927-8b73-42ff-a077-50417a8a8723,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115862
115863,UCSB,IZC,,PreservedSpecimen,8e989250-8d7b-48fe-8ca6-83ecd24318a7,UCSB-IZC00018293,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:8e989250-8d7b-48fe-8ca6-83ecd24318a7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115863
115864,UCSB,IZC,,PreservedSpecimen,cc49ff41-9250-4843-b6d8-605384bcbc9b,UCSB-IZC00018294,,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Cecidomyiidae,3540,,,,,,Rachel Behm,2019,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,2/14/2019 10:29,,1,urn:uuid:cc49ff41-9250-4843-b6d8-605384bcbc9b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115864
115865,UCSB,IZC,,PreservedSpecimen,4c02f6d0-86bb-4f16-8bcf-01c6d0fb2633,UCSB-IZC00018295,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:4c02f6d0-86bb-4f16-8bcf-01c6d0fb2633,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115865
115866,UCSB,IZC,,PreservedSpecimen,9723d1f3-9282-441e-8513-0365cee5e87a,UCSB-IZC00018296,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:9723d1f3-9282-441e-8513-0365cee5e87a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115866
115867,UCSB,IZC,,PreservedSpecimen,7408a29f-e00b-4a0a-bcb8-394d0079a2f1,UCSB-IZC00018297,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:7408a29f-e00b-4a0a-bcb8-394d0079a2f1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115867
115868,UCSB,IZC,,PreservedSpecimen,6eebe841-7168-4c56-883e-c484f3d9ae49,UCSB-IZC00001882,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:6eebe841-7168-4c56-883e-c484f3d9ae49,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115868
115869,UCSB,IZC,,PreservedSpecimen,82c2f8a8-4ebb-4d5a-a063-1ec402c8c43f,UCSB-IZC00018299,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:82c2f8a8-4ebb-4d5a-a063-1ec402c8c43f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115869
115870,UCSB,IZC,,PreservedSpecimen,959e4006-155b-47fb-8209-9763ea330db5,UCSB-IZC00018300,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:959e4006-155b-47fb-8209-9763ea330db5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115870
115871,UCSB,IZC,,PreservedSpecimen,ba0ec7d3-6108-44a7-969f-588908488313,UCSB-IZC00018181,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:ba0ec7d3-6108-44a7-969f-588908488313,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115871
115872,UCSB,IZC,,PreservedSpecimen,0164ae8e-c72e-4617-902c-8125ef7d0e5f,UCSB-IZC00018182,,,,,,,Diptera,19,,,,,,,,,,,,,UCSB Arthropod Survey,,,,2016-00-00,2016,0,0,,,"Apr. 29-May 05, 2016",,Eucalyptus,,,M1-Site 3,,,,,,,,,,,Malaise Trap,,,United States,California,Santa Barbara,Goleta,UCSB North Campus Open Space,,0,,34.3175,-119.9842,WGS84,,,,,GPS,,,,,,,,,,,,12/27/2018 11:27,,1,urn:uuid:0164ae8e-c72e-4617-902c-8125ef7d0e5f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115872
